date,Pressure_mean,Avg.Wind.Speed_mean,AQI_adj_mean,PM1_mean,PM2.5_Dyson,PM10_mean,Temp_mean,Humidity_mean,AQI_mean,degrees_mean,Rain_sum,sinWind,cosWind,elevated_hours
2023-08-07,29.874479166666667,8.65625,45.95833333333332,16.739583333333325,24.65625,27.302083333333346,72.98958333333333,91.77083333333333,74.8958333333333,125.859375,0.7500000000000002,0.1944226715915345,0.9809178481255248,12
2023-08-08,29.677291666666665,8.30208333333333,8.427083333333334,3.520833333333332,4.1875,4.645833333333333,73.05208333333333,80.40625,17.489583333333332,211.40625,0,-0.7953241979558788,-0.6061843120255077,0
2023-08-09,29.747083333333332,9.010416666666664,34.427083333333336,12.875,17.583333333333332,18.541666666666668,76.65625,60,62.1875,259.453125,0,0.9633077194159972,-0.2683993996147351,12
2023-08-10,29.706145833333334,2.84375,49.197916666666664,17.802083333333332,25.88541666666667,27.947916666666664,72.94791666666667,83.15625,80.17708333333334,184.453125,0.6100000000000001,0.7838497553818369,-0.6209505302259066,12
2023-08-11,29.77875,4.645833333333333,48.55208333333333,16.895833333333336,24.8125,25.979166666666668,76.47916666666666,69.96875,77.78125,234.84375,0,0.7002152983998774,-0.7139317445573986,12
2023-08-12,29.887395833333333,4.895833333333336,42.76041666666667,15.447916666666666,22.041666666666668,23.354166666666668,77.0625,70.45833333333334,71.51041666666666,148.359375,0.06999999999999999,-0.6476683956646295,-0.7619223380746917,12
2023-08-13,29.8884375,3.979166666666666,18.8125,7.458333333333333,9.385416666666664,10.0625,79.65625,71.27083333333333,36.239583333333336,240.46875,0.4000000000000001,0.9906421833944727,-0.1364846675617151,4
2023-08-14,29.956145833333334,3.96875,23.083333333333332,9.760416666666668,11.53125,12.114583333333334,78.14583333333334,68.875,45.97916666666667,178.59375,0,0.4591438823966887,-0.8883619168208955,8
2023-08-15,29.788645833333334,5.625,27.708333333333336,11.239583333333332,13.90625,14.59375,76.69791666666667,83.05208333333334,53.70833333333333,286.875,0.6900000000000001,-0.8360635746934677,-0.5486325720104307,11
2023-08-16,29.917395833333334,4.697916666666666,17.645833333333332,7.510416666666666,8.78125,9.385416666666666,75.84375,82.46875,36.135416666666664,152.578125,0.41000000000000003,0.9778468190376074,-0.20932175830054744,3
2023-08-17,29.9428125,6.6875,20.270833333333332,8.25,10.145833333333334,10.885416666666666,72.91666666666667,92.98958333333334,41.46875,89.765625,0,0.9736129365581908,-0.2282057180846621,2
2023-08-18,29.769270833333334,6.927083333333332,17.32291666666666,6.375,8.63541666666667,9.47916666666667,74.58333333333333,71.41666666666669,32.98958333333333,210.234375,1.26,0.24966355373790414,-0.9683326442576232,3
2023-08-19,29.978958333333335,7.677083333333334,31.25,10.604166666666668,15.65625,16.395833333333336,70.73958333333334,58.71875,57.98958333333333,240,0,0.9454451549211168,0.32578130553514806,12
2023-08-20,30.09177083333333,3.65625,41.44791666666667,14.4375,20.885416666666664,21.927083333333332,76.25,58.65625,69.53125,211.171875,0,-0.6328024928804772,-0.7743132473387329,12
2023-08-21,30.046666666666667,4.03125,58.55208333333333,21.760416666666664,32.8125,36.85416666666667,80.33333333333334,65.57291666666666,94.9375,242.8125,0,-0.789421290301774,-0.6138517951576605,12
2023-08-22,30.072395833333335,9.770833333333336,29.385416666666654,10.822916666666668,15.25,16.395833333333336,74.52083333333333,57.239583333333336,55.71875,326.484375,0,-0.23892726841154877,0.9710374660173497,8
2023-08-23,30.1171875,6.739583333333334,10.0625,4.083333333333334,5.010416666666667,5.40625,72.82291666666666,54.5625,20.989583333333332,264.375,0,0.46285839340383994,0.8864322352304298,0
2023-08-24,30.05625,6.333333333333333,13.25,5.166666666666666,6.65625,7.239583333333332,68.47916666666667,85.21875,27.45833333333333,111.328125,0.060000000000000005,-0.9803803947368125,-0.19711489445420355,0
2023-08-25,29.88885416666667,5.614583333333335,16.875,6.447916666666666,8.44791666666667,9.90625,71.83333333333333,96.46875,34.1875,131.953125,0.53,0.006233508859117407,0.9999805714949183,0
2023-08-26,29.842083333333335,3.0625,30.10416666666666,11.75,15.0625,16.20833333333333,78.23958333333334,78.57291666666667,55.59375,216.09375,0.20000000000000004,0.6257893325822557,-0.7799921225411542,12
2023-08-27,29.92385416666667,5.34375,17.260416666666664,7.041666666666667,8.645833333333332,9.083333333333332,76.97916666666666,67.61458333333334,35.76041666666667,267.65625,0,-0.5817466301404984,-0.8133700623456547,0
2023-08-28,30.04,5.260416666666668,33.71875,12.88541666666667,17.21875,18.041666666666664,70.69791666666667,85.8125,60.34375,89.53125,0,0.9999914276149912,0.004140615477416711,12
2023-08-29,29.944791666666667,4.520833333333334,15.197916666666666,6.333333333333333,7.59375,8.166666666666668,72.625,85.52083333333334,31.65625,218.671875,0,-0.9456575012665249,0.3251644050297518,0
2023-08-30,29.741145833333334,6.104166666666666,14.4375,5.583333333333333,7.260416666666666,7.635416666666666,75.26041666666666,77.09375,29.552083333333336,222.65625,0.18,0.3864951560670344,-0.9222914367686164,0
2023-08-31,29.9396875,10.489583333333332,4.65625,1.96875,2.3229166666666674,2.5520833333333326,70.97916666666666,57.17708333333333,9.625,336.328125,0,-0.1767771530195968,-0.984250902041896,0
2023-09-01,30.249895833333333,6.989583333333332,4.552083333333333,1.8958333333333324,2.3020833333333335,2.59375,70.21875,53.270833333333336,9.114583333333334,273.046875,0,0.2683558419079354,-0.9633198545207522,0
2023-09-02,30.17760416666667,5.572916666666665,10.770833333333332,4.510416666666666,5.427083333333334,5.895833333333334,69.40625,68.65625,22.416666666666664,170.15625,0,0.48839254346296357,0.87262404475798,0
2023-09-03,29.9525,3.875,28.802083333333332,11.635416666666664,14.4375,15.041666666666666,78.04166666666666,67.97916666666667,54.35416666666666,217.734375,0,-0.8217537925221116,-0.569842701519925,11
2023-09-04,29.879375,2.5833333333333335,50.82291666666667,19.40625,26.364583333333336,27.729166666666668,81.34375,69.86458333333334,80.91666666666666,225.46875,0,-0.6638245730095829,0.7478883180453115,12
2023-09-05,29.923750000000002,3.7083333333333326,55.16666666666667,21.333333333333336,29.385416666666664,31.677083333333336,84.82291666666666,68.0625,87.57291666666666,297.890625,0,0.5317597449513892,-0.8468952554178312,12
2023-09-06,29.8534375,2.677083333333334,52,20.78125,28.04166666666667,30.541666666666664,86.77083333333334,63.58333333333333,84.875,267.421875,0,-0.37694839718862383,-0.9262342607876949,12
2023-09-07,29.819895833333334,4.979166666666668,48.36458333333334,19.66666666666667,25.80208333333333,27.583333333333332,84.625,64.42708333333334,78.25,195,0,0.21945466799406363,0.9756226979194443,12
2023-09-08,29.9421875,3.375,40.260416666666664,15.958333333333332,22.177083333333332,24.958333333333336,78.07291666666667,79.53125,70.36458333333333,226.640625,0.07999999999999999,0.4313187221145918,0.9021996231175424,11
2023-09-09,30.075208333333332,3.1979166666666674,55.23958333333333,21.0625,30.270833333333336,33.30208333333333,77.15625,88.70833333333334,88.52083333333334,233.203125,0.02,0.6633364913932027,0.748321253998679,12
2023-09-10,30.094583333333333,3.166666666666667,33.39583333333332,12.479166666666666,17.60416666666666,19.229166666666664,74.05208333333333,90.04166666666666,57.96875,231.09375,1.6200000000000003,-0.982623984665581,0.1856073941413327,11
2023-09-11,30.004270833333333,3.875,24.958333333333336,9.666666666666666,12.489583333333332,13.3125,76.29166666666667,86.72916666666666,47.572916666666664,277.265625,1.93,0.7211573537932491,0.6927712978104091,10
2023-09-12,29.992395833333333,5.322916666666667,17.8125,7.354166666666668,8.916666666666666,9.375,75.54166666666666,81.19791666666667,36.71875,236.25,0,-0.5895898761086014,-0.8077027782484372,2
2023-09-13,29.928020833333335,4.375,17.177083333333336,7.09375,8.583333333333332,9.135416666666668,74.97916666666667,83.72916666666666,35.6875,187.734375,0.17,-0.6897793238073521,0.7240196713127842,0
2023-09-14,30.032708333333332,9.541666666666668,6.53125,2.78125,3.333333333333335,3.541666666666665,71.23958333333333,62.94791666666667,13.67708333333334,315,0,0.7451332645574127,0.6669156003948422,0
2023-09-15,NA,NA,6.84375,2.697916666666667,3.520833333333333,3.71875,63.375,67.35416666666666,14.270833333333332,NA,NA,NA,NA,0
2023-09-16,NA,NA,11.375,4.46875,5.645833333333334,6.052083333333334,67.375,57.90625,23.729166666666664,NA,NA,NA,NA,0
2023-09-17,29.939895833333335,4.34375,17.5,6.96875,8.770833333333332,9.1875,69.10416666666666,65.21875,36.16666666666667,197.109375,0.17,0.7249502579539008,-0.68880122204637,1
2023-09-18,29.7875,5.0625,18.354166666666668,7.0729166666666705,9.177083333333336,9.697916666666664,64.9375,98.46875,34.91666666666668,252.65625,0.9900000000000003,0.9708705443553032,0.23960464541247395,2
2023-09-19,29.945104166666667,6.604166666666668,19.78125,7.729166666666665,9.864583333333332,10.375,65.86458333333334,70.35416666666667,39.145833333333336,259.453125,0,0.9633077194159972,-0.2683993996147351,4
2023-09-20,30.142291666666665,4.25,NA,NA,NA,NA,NA,NA,NA,270.9375,0,0.6893068091465508,0.7244695458500657,0
2023-09-21,30.254791666666666,6.614583333333334,12.0625,4.885416666666666,6.104166666666667,6.427083333333333,65.625,65.01041666666666,25.291666666666668,287.34375,0,-0.9937370341626962,-0.11174393466102929,0
2023-09-22,30.325104166666666,6.489583333333335,NA,NA,NA,NA,NA,NA,NA,232.734375,0,0.25371464392425513,0.9672791114556276,0
2023-09-23,30.120104166666668,13.0625,4.447916666666667,1.625,2.1875,2.8333333333333335,58.322916666666664,94.1875,9.270833333333334,360,0.6900000000000004,0.9589157234143065,-0.2836910914865273,0
2023-09-24,29.983541666666667,11.177083333333332,0.39583333333333337,0.13541666666666666,0.17708333333333337,0.2395833333333333,61.458333333333336,99.73958333333333,0.9479166666666669,352.96875,1.0000000000000002,0.895864392333708,0.4443275712225792,0
2023-09-25,30.06072916666667,11.083333333333334,14.072916666666679,4.583333333333329,7.052083333333339,7.46875,58.885416666666664,99.42708333333333,24.48958333333333,360,0.2800000000000001,0.9589157234143065,-0.2836910914865273,3
2023-09-26,30.313541666666666,8.177083333333334,48.59375,15.645833333333334,24.96875,27.010416666666668,58.291666666666664,92.16666666666666,78.10416666666666,360,0.14,0.9589157234143065,-0.2836910914865273,12
2023-09-27,30.320520833333333,7.375,17.197916666666664,5.677083333333333,8.625,9.395833333333332,61.29166666666667,65.95833333333334,35.5625,303.046875,0,0.9931847580831404,0.1165505740497821,2
2023-09-28,30.260520833333334,7.5625,31.239583333333343,9.572916666666664,15.697916666666671,17,59.33333333333333,87.21875,57.36458333333335,348.984375,0.23000000000000004,-0.26440841193921655,-0.9644108002795186,12
2023-09-29,30.148645833333333,10.520833333333332,10.42708333333334,3.3645833333333353,5.20833333333333,6,58.541666666666664,99.91666666666667,20.09375,359.296875,4.089999999999997,0.9149211355733244,0.403632649424224,0
2023-09-30,30.162395833333335,7.802083333333334,24.5625,7.21875,12.34375,13.302083333333334,61.20833333333333,92.73958333333334,47.0625,337.734375,0.02,-0.9999133460737637,0.013164358836253208,7
2023-10-01,30.168125,8.03125,35.64583333333333,10.604166666666666,18.03125,19.458333333333332,68.42708333333334,74.92708333333333,63.08333333333333,326.484375,0,-0.23892726841154877,0.9710374660173497,12
2023-10-02,30.184479166666666,5.666666666666667,35.125,11.927083333333332,17.760416666666664,18.854166666666664,70.83333333333334,71.34375,62.44791666666667,278.203125,0,0.9852144374253193,-0.1713257490534086,12
2023-10-03,30.1690625,2.6875,50.8125,17.895833333333336,26.9375,29.666666666666664,70.91666666666666,73.5625,82.41666666666666,154.6875,0,-0.6812435297102395,-0.7320568647502282,12
2023-10-04,30.192708333333332,3,54.21875,20.458333333333332,29.71875,33.270833333333336,71.96875,78.375,88.58333333333334,175.3125,0,-0.5783369035504772,0.8157980301469513,12
2023-10-05,30.215,4.020833333333335,31.85416666666667,11.416666666666668,16.15625,17.125,68.44791666666667,80.23958333333334,54.22916666666667,132.890625,0,0.8097544694882445,0.5867688634750584,12
2023-10-06,30.0225,4.21875,32.55208333333334,11.208333333333332,16.40625,18.510416666666668,66.86458333333333,99.42708333333333,57.97916666666667,87.890625,0.05,-0.07390186565219599,0.9972655184318391,12
2023-10-07,29.723333333333333,6.95833333333333,12.166666666666657,4.177083333333335,6.052083333333329,7.916666666666669,62.53125,93.64583333333334,24.375,174.375,0.22999999999999998,-0.9998620948921858,0.016606962329385515,0
2023-10-08,29.675520833333334,10.114583333333332,2.697916666666668,1.2604166666666663,1.34375,1.5,53.69791666666667,73.09375,5.625,223.59375,0,-0.5147119086306631,-0.8573631967339046,0
2023-10-09,29.785833333333333,6.947916666666667,5.229166666666667,2.28125,2.6458333333333335,2.8645833333333335,53.94791666666667,64.10416666666666,10.927083333333334,202.734375,0,0.9948382031256324,-0.10147388630461937,0
2023-10-10,29.82125,3.71875,20.885416666666668,8.739583333333332,10.4375,10.916666666666666,57.5,74.17708333333334,40,202.5,0.02,0.9912048065798491,0.13233681049883225,3
2023-10-11,29.86,2.6354166666666674,33.614583333333336,13.572916666666666,17.145833333333332,18.052083333333332,62.33333333333333,70.73958333333334,57.05208333333334,176.71875,0,0.7100444968225763,0.7041568096184077,10
2023-10-12,29.887291666666666,2.6145833333333326,30.885416666666664,12.322916666666666,15.854166666666666,16.96875,63.260416666666664,69.3125,55.458333333333336,214.921875,0,0.961819507649469,0.2736845532815708,9
2023-10-13,29.9590625,7.645833333333332,4.57291666666667,1.8645833333333341,2.28125,2.5,58.60416666666667,62.03125,9.55208333333334,311.71875,0,-0.6450412736167478,-0.7641477313523111,0
2023-10-14,29.801145833333333,4.875,7.55208333333333,3.2916666666666656,3.8125,4.15625,52.29166666666667,84.59375,15.67708333333334,340.3125,0.7500000000000002,0.8523661534125777,0.5229454469795545,0
2023-10-15,29.532083333333333,10.84375,4.1875,1.8125,2.0416666666666674,2.1979166666666674,54.0625,73.8125,8.64583333333333,304.921875,0.01,-0.1862928673433422,-0.9824942582921266,0
2023-10-16,29.638125,6.895833333333334,0.4270833333333334,0.15625,0.1666666666666667,0.2708333333333332,55.479166666666664,74.04166666666666,0.9166666666666669,292.03125,0,0.1364398740201562,-0.9906483537448412,0
2023-10-17,29.911145833333332,5.416666666666665,6.322916666666667,2.8125,3.21875,3.4270833333333335,56.85416666666667,74.94791666666666,13.21875,302.578125,0,0.833399368041955,0.5526712344127113,0
2023-10-18,30.13083333333333,2.84375,19.8125,7.8125,9.8125,10.40625,58.34375,77.80208333333334,39.5625,222.65625,0,0.3864951560670344,-0.9222914367686164,5
2023-10-19,30.1153125,5.125,24.625,9.895833333333334,12.34375,12.927083333333332,58.25,77.91666666666666,47.020833333333336,163.59375,0,0.22888489444745996,0.9734534940580238,6
2023-10-20,29.729479166666668,7.177083333333335,13.1875,5.041666666666666,6.604166666666666,7.822916666666666,59.0625,98.67708333333333,26.34375,114.609375,0.6300000000000001,0.9982743124963088,0.058723053480059066,1
2023-10-21,29.338229166666668,8.17708333333333,9.802083333333341,3.541666666666666,4.8854166666666705,5.3645833333333295,58.34375,86.57291666666667,18.36458333333332,226.875,0.32000000000000006,0.6290487659589492,0.7773658405445426,1
2023-10-22,29.6584375,13.229166666666666,1.6666666666666674,0.6979166666666664,0.7708333333333337,0.9375,52.28125,67.875,3.5416666666666656,256.171875,0,-0.9912909353427759,0.1316900964660766,0
2023-10-23,30.109166666666667,9.104166666666666,0.75,0.3125,0.3541666666666663,0.4375,53.16666666666667,65.3125,1.59375,299.765625,0,-0.967290582562626,-0.2536709066598998,0
2023-10-24,30.3384375,3.479166666666665,12.375,5.104166666666667,6.208333333333333,6.770833333333333,56.39583333333333,72.11458333333334,25.135416666666668,204.140625,0,0.06285602015246548,-0.9980226053204371,2
2023-10-25,30.281354166666667,4.614583333333334,25.854166666666668,10.479166666666668,12.90625,13.552083333333334,61.208333333333336,67.71875,49.32291666666667,172.734375,0,0.053195826547120184,-0.9985840996320584,8
2023-10-26,30.211458333333333,2.875,40.34375,16.447916666666664,20.5625,21.614583333333336,66.55208333333334,65.20833333333334,68.6875,186.09375,0,-0.6741279717389786,-0.7386145664141013,12
2023-10-27,30.103541666666665,2.5520833333333326,48.302083333333336,19.8125,25.53125,27.90625,65.02083333333334,75.25,79.5,183.75,0,0.9994499181939906,0.03316415266557249,12
2023-10-28,30.01875,3.9166666666666634,34.60416666666667,14.03125,17.47916666666666,18.35416666666666,69.85416666666666,72.8125,59.03125,231.796875,0,-0.6295558042599156,0.7769552685468133,11
2023-10-29,30.082083333333333,7.28125,3.625,1.625,1.8020833333333341,2.010416666666665,54.72916666666667,86.21875,7.645833333333339,352.03125,0.2800000000000001,0.1720130329358481,0.9850946738766843,0
2023-10-30,29.832291666666666,6.21875,16.33333333333334,5.75,8.90625,10.416666666666668,54.572916666666664,92.71875,28.32291666666667,301.40625,0.4600000000000001,-0.18556296310468084,0.9826323761833877,5
2023-10-31,30.049375,6.364583333333333,3.4375,1.4166666666666679,1.6770833333333333,1.8958333333333341,49.89583333333333,61.1875,7.166666666666666,242.34375,0,-0.4269486072997997,-0.9042758908235702,0
2023-11-01,30.056145833333332,10.489583333333336,12.635416666666668,5.09375,6.291666666666665,6.645833333333333,44.36458333333333,65.42708333333334,25.6875,314.0625,0,-0.09661441869731739,0.9953218846683617,0
2023-11-02,30.4375,5.802083333333333,8.041666666666663,3.46875,3.979166666666668,4.260416666666668,43.69791666666667,59.3125,16.6875,238.125,0,-0.5940158136887954,0.8044533629040519,0
2023-11-03,30.433229166666667,6.239583333333334,19.333333333333336,7.9375,9.6875,10.197916666666668,47.15625,63.947916666666664,40.04166666666667,157.734375,0,0.6089548709225888,0.793204869614183,5
2023-11-04,30.208541666666665,3.458333333333334,38.864583333333336,14.770833333333332,19.875,20.947916666666668,51.77083333333333,67.77083333333334,65.84375,168.75,0,-0.7808362675672484,0.6247357227273372,12
2023-11-05,30.042708333333334,4.84375,49.70833333333332,20.39583333333334,29.16666666666667,33.82291666666668,55.77083333333333,64.92708333333333,87.95833333333334,264.375,0,0.46285839340383994,0.8864322352304298,12
2023-11-06,30.103645833333335,5.770833333333333,24.270833333333343,9.63541666666667,12.1875,12.739583333333329,51.08333333333333,69.82291666666667,46.125,228.984375,0,0.34467139936937874,-0.9387234025296025,8
2023-11-07,29.808333333333334,5.427083333333334,48.22916666666667,19.625,27.177083333333336,30.739583333333332,56.625,81.70833333333334,80.125,213.75,0,0.12139936735162113,0.9926037445056441,12
2023-11-08,30.048229166666665,8.739583333333332,1.8541666666666676,0.7604166666666664,0.9270833333333337,1.104166666666666,47.59375,52.89583333333334,3.8958333333333353,296.71875,0,0.9869460366437582,0.16105129851440972,0
2023-11-09,29.909270833333334,3.1770833333333335,19.40625,7.0625,9.82291666666666,10.76041666666666,51.60416666666667,72.375,35.177083333333336,211.171875,0,-0.6328024928804772,-0.7743132473387329,3
2023-11-10,30.10354166666667,5.729166666666667,11.86458333333333,4.885416666666665,5.947916666666665,6.28125,48.57291666666667,68.9375,23.59375,225,0,-0.9300948780045254,0.36731936773024515,1
2023-11-11,30.310208333333332,7.645833333333331,19.364583333333318,7.1770833333333375,9.802083333333341,10.322916666666657,47.0625,68.63541666666667,32.57291666666664,285,0,0.7738715902084317,-0.6333425312327234,7
2023-11-12,30.461770833333333,6.260416666666667,7.895833333333335,3.2083333333333326,4.010416666666668,4.333333333333333,42.21875,59.635416666666664,16.572916666666668,331.171875,0,-0.9647906792936789,-0.26301890644598475,0
2023-11-13,30.28875,3.416666666666667,27.541666666666657,9.760416666666663,13.84375,14.552083333333327,43.39583333333333,62.45833333333333,51.16666666666668,214.921875,0,0.961819507649469,0.2736845532815708,8
2023-11-14,30.272291666666668,8.729166666666668,19.83333333333332,7.0833333333333375,10.604166666666666,11.41666666666667,46.21875,65.75,33.4375,283.125,0,0.372462633182202,0.9280471900086656,6
2023-11-15,30.3778125,4.28125,13.70833333333333,5.770833333333334,6.8125,7.3125,47.19791666666667,68.90625,28.40625,210.46875,0,0.01795682535362365,-0.999838763212959,0
2023-11-16,30.223541666666666,3.166666666666666,50.54166666666666,19.375,27.385416666666668,30.38541666666666,53.53125,67.375,83.5,177.890625,0,0.9246655223834164,-0.3807803457577658,12
2023-11-17,29.998125,4.666666666666667,27.30208333333333,10.64583333333334,15.010416666666671,17.0625,56.35416666666667,81.17708333333334,47.42708333333336,142.5,0,-0.9036986586337072,-0.428169048838935,9
2023-11-18,29.7653125,8.895833333333332,5.458333333333331,2.2916666666666656,2.7708333333333344,3.0729166666666665,50.66666666666667,70.82291666666669,11.5,263.671875,0,-0.22009114101288016,0.9754793127727766,0
2023-11-19,29.943229166666665,6.208333333333337,13.541666666666668,5.71875,6.822916666666666,7.125,46.1875,59.40625,28.302083333333332,236.25,0,-0.5895898761086014,-0.8077027782484372,0
2023-11-20,30.347916666666666,7.791666666666667,3.6458333333333326,1.5208333333333337,1.7916666666666665,2.0416666666666665,41,52.6875,7.604166666666665,323.671875,0,-0.08771879562358391,-0.9961452770024801,0
2023-11-21,30.379166666666666,7.739583333333334,6.125,2.364583333333333,3.03125,3.8958333333333335,39.92708333333333,77.52083333333333,12.85416666666667,203.203125,0.6500000000000001,0.8416856794922662,-0.5399677925002955,0
2023-11-22,29.710833333333333,8.052083333333336,3.6145833333333326,1.3229166666666667,1.75,2.395833333333332,50.572916666666664,90.82291666666666,7.479166666666665,258.515625,1.0600000000000003,0.7864420827240978,0.6176640272191536,0
2023-11-23,29.8621875,9.510416666666668,7.625,3.1458333333333335,3.80208333333333,4.0208333333333295,47.385416666666664,70.0625,15.291666666666677,274.6875,0,-0.9796959213378075,-0.20048915610093374,0
2023-11-24,30.142500000000002,10.08333333333333,14.625,5.47916666666667,7.364583333333333,7.71875,44.02083333333333,58.96875,29.614583333333332,293.203125,0,-0.8598665510012599,-0.5105188678875617,0
2023-11-25,30.383229166666666,3.8229166666666656,10.447916666666659,3.927083333333336,5.2604166666666705,5.7604166666666705,36.36458333333333,56.95833333333333,21.75,226.640625,0,0.4313187221145918,0.9021996231175424,0
2023-11-26,30.091041666666666,5.083333333333331,19.9375,6.96875,10,11.354166666666664,43.10416666666667,84.23958333333333,36.333333333333336,173.90625,0.27,-0.899513221381552,-0.4368935391600373,6
