time_stamp,humidity,temperature,pm2.5_alt,local_datetime,Date,PM2.5_corrected
2023-08-04T02:00:00Z,90.367,75.7,13.8,2023-08-03T22:00:00Z,2023-08-03,5.1915646
2023-08-04T03:00:00Z,97.867,74.6,13.6,2023-08-03T23:00:00Z,2023-08-03,4.440264600000001
2023-08-04T04:00:00Z,100,74,12.6,2023-08-04T00:00:00Z,2023-08-04,3.732400000000001
2023-08-04T05:00:00Z,100,74.434,12.2,2023-08-04T01:00:00Z,2023-08-04,3.522800000000001
2023-08-04T06:00:00Z,100,74.834,12.2,2023-08-04T02:00:00Z,2023-08-04,3.522800000000001
2023-08-04T07:00:00Z,100,75,11,2023-08-04T03:00:00Z,2023-08-04,2.894000000000001
2023-08-04T08:00:00Z,100,75,10.2,2023-08-04T04:00:00Z,2023-08-04,2.474800000000001
2023-08-04T09:00:00Z,100,74.6,7.7,2023-08-04T05:00:00Z,2023-08-04,1.1648000000000014
2023-08-04T10:00:00Z,100,74,6.8,2023-08-04T06:00:00Z,2023-08-04,0.6932000000000009
2023-08-04T11:00:00Z,100,74.233,6.4,2023-08-04T07:00:00Z,2023-08-04,0.4836000000000009
2023-08-04T12:00:00Z,100,74.966,5.2,2023-08-04T08:00:00Z,2023-08-04,-0.1451999999999991
2023-08-04T13:00:00Z,97.4,76.466,5.1,2023-08-04T09:00:00Z,2023-08-04,0.026519999999999655
2023-08-04T14:00:00Z,86.867,79.567,6,2023-08-04T10:00:00Z,2023-08-04,1.4060645999999997
2023-08-04T15:00:00Z,62.3,85.367,8.3,2023-08-04T11:00:00Z,2023-08-04,4.728940000000001
2023-08-04T16:00:00Z,66.534,83.867,10,2023-08-04T12:00:00Z,2023-08-04,5.2547692
2023-08-04T17:00:00Z,67.6,84,12.6,2023-08-04T13:00:00Z,2023-08-04,6.52528
2023-08-04T18:00:00Z,66.567,83.567,13.4,2023-08-04T14:00:00Z,2023-08-04,7.033524600000001
2023-08-04T19:00:00Z,77.167,81.8,14.6,2023-08-04T15:00:00Z,2023-08-04,6.7486046
2023-08-04T20:00:00Z,77.267,81.833,14.4,2023-08-04T16:00:00Z,2023-08-04,6.6351846000000005
2023-08-04T21:00:00Z,75.133,82.833,13.1,2023-08-04T17:00:00Z,2023-08-04,6.1379354
2023-08-04T22:00:00Z,77.233,82.133,12.9,2023-08-04T18:00:00Z,2023-08-04,5.852115400000001
2023-08-04T23:00:00Z,87.267,80.867,12.7,2023-08-04T19:00:00Z,2023-08-04,4.8823846
2023-08-05T00:00:00Z,99.034,78.5,14.2,2023-08-04T20:00:00Z,2023-08-04,4.6540691999999995
2023-08-05T01:00:00Z,98.367,76.166,11.3,2023-08-04T21:00:00Z,2023-08-04,3.1919646000000004
2023-08-05T02:00:00Z,98.934,73.966,8.3,2023-08-04T22:00:00Z,2023-08-04,1.5710892000000003
2023-08-05T03:00:00Z,100,72.367,8.6,2023-08-04T23:00:00Z,2023-08-04,1.636400000000001
2023-08-05T04:00:00Z,100,71.267,8.8,2023-08-05T00:00:00Z,2023-08-05,1.741200000000001
2023-08-05T05:00:00Z,100,69.367,7.3,2023-08-05T01:00:00Z,2023-08-05,0.9552000000000014
2023-08-05T06:00:00Z,100,68.666,7.1,2023-08-05T02:00:00Z,2023-08-05,0.8504000000000005
2023-08-05T07:00:00Z,100,67.566,6.9,2023-08-05T03:00:00Z,2023-08-05,0.7456000000000014
2023-08-05T08:00:00Z,100,67.4,7.2,2023-08-05T04:00:00Z,2023-08-05,0.9028000000000009
2023-08-05T09:00:00Z,100,67.767,9.6,2023-08-05T05:00:00Z,2023-08-05,2.160400000000001
2023-08-05T10:00:00Z,100,70,12.7,2023-08-05T06:00:00Z,2023-08-05,3.7848000000000006
2023-08-05T11:00:00Z,100,70.6,12.2,2023-08-05T07:00:00Z,2023-08-05,3.522800000000001
2023-08-05T12:00:00Z,100,71.666,13.2,2023-08-05T08:00:00Z,2023-08-05,4.046800000000001
2023-08-05T13:00:00Z,95.9,74.934,12.9,2023-08-05T09:00:00Z,2023-08-05,4.24302
2023-08-05T14:00:00Z,70.833,81.2,11.2,2023-08-05T10:00:00Z,2023-08-05,5.5129954
2023-08-05T15:00:00Z,57.067,84.267,11.1,2023-08-05T11:00:00Z,2023-08-05,6.6472245999999995
2023-08-05T16:00:00Z,53.2,83.3,13.6,2023-08-05T12:00:00Z,2023-08-05,8.29056
2023-08-05T17:00:00Z,50.966,83.1,15.3,2023-08-05T13:00:00Z,2023-08-05,9.3739308
2023-08-05T18:00:00Z,48.633,84.367,15.6,2023-08-05T14:00:00Z,2023-08-05,9.7322354
2023-08-05T19:00:00Z,43.7,84.767,15.1,2023-08-05T15:00:00Z,2023-08-05,9.89546
2023-08-05T20:00:00Z,45.167,84.433,13.5,2023-08-05T16:00:00Z,2023-08-05,8.930604599999999
2023-08-05T21:00:00Z,49.867,84,13.4,2023-08-05T17:00:00Z,2023-08-05,8.4730646
2023-08-05T22:00:00Z,60.4,82.133,13.4,2023-08-05T18:00:00Z,2023-08-05,7.56512
2023-08-05T23:00:00Z,73,81.233,13,2023-08-05T19:00:00Z,2023-08-05,6.2694
2023-08-06T00:00:00Z,87.466,77.633,13.1,2023-08-05T20:00:00Z,2023-08-05,5.074830800000001
2023-08-06T01:00:00Z,98.367,74.933,13.4,2023-08-05T21:00:00Z,2023-08-05,4.2923646
2023-08-06T02:00:00Z,100,73.9,13.6,2023-08-05T22:00:00Z,2023-08-05,4.256400000000001
2023-08-06T03:00:00Z,100,72.633,13.8,2023-08-05T23:00:00Z,2023-08-05,4.361200000000001
2023-08-06T04:00:00Z,100,70.767,15.1,2023-08-06T00:00:00Z,2023-08-06,5.042400000000001
2023-08-06T05:00:00Z,100,69.7,16.4,2023-08-06T01:00:00Z,2023-08-06,5.723600000000001
2023-08-06T06:00:00Z,100,69,17.4,2023-08-06T02:00:00Z,2023-08-06,6.2476
2023-08-06T07:00:00Z,100,67.633,17.4,2023-08-06T03:00:00Z,2023-08-06,6.2476
2023-08-06T08:00:00Z,100,67,16.7,2023-08-06T04:00:00Z,2023-08-06,5.880800000000001
2023-08-06T09:00:00Z,100,65.733,16.5,2023-08-06T05:00:00Z,2023-08-06,5.776000000000002
2023-08-06T10:00:00Z,100,64.666,16,2023-08-06T06:00:00Z,2023-08-06,5.514000000000001
2023-08-06T11:00:00Z,100,66.044,16,2023-08-06T07:00:00Z,2023-08-06,5.514000000000001
2023-08-06T12:00:00Z,99.934,68.517,15.9,2023-08-06T08:00:00Z,2023-08-06,5.4672892
2023-08-06T13:00:00Z,79.467,75.041,14.8,2023-08-06T09:00:00Z,2023-08-06,6.655144600000001
2023-08-06T14:00:00Z,41.433,86.7,15.9,2023-08-06T10:00:00Z,2023-08-06,10.5100754
2023-08-06T15:00:00Z,37.133,89.767,15,2023-08-06T11:00:00Z,2023-08-06,10.4091354
2023-08-06T16:00:00Z,37.333,91.534,14.7,2023-08-06T12:00:00Z,2023-08-06,10.2346954
2023-08-06T17:00:00Z,38.1,91.767,14.8,2023-08-06T13:00:00Z,2023-08-06,10.22098
2023-08-06T18:00:00Z,37.567,92.233,14.8,2023-08-06T14:00:00Z,2023-08-06,10.2669246
2023-08-06T19:00:00Z,39.667,90.9,15.1,2023-08-06T15:00:00Z,2023-08-06,10.243104599999999
2023-08-06T20:00:00Z,43.367,89.033,15.4,2023-08-06T16:00:00Z,2023-08-06,10.0813646
2023-08-06T21:00:00Z,46.667,87.7,16.2,2023-08-06T17:00:00Z,2023-08-06,10.2161046
2023-08-06T22:00:00Z,54.433,86.367,17.3,2023-08-06T18:00:00Z,2023-08-06,10.123075400000001
2023-08-06T23:00:00Z,68.633,83.967,17.6,2023-08-06T19:00:00Z,2023-08-06,9.056235400000002
2023-08-07T00:00:00Z,87.233,80.133,18,2023-08-06T20:00:00Z,2023-08-06,7.6625154
2023-08-07T01:00:00Z,98.466,77.367,18.6,2023-08-06T21:00:00Z,2023-08-06,7.008630800000002
2023-08-07T02:00:00Z,100,76.1,19,2023-08-06T22:00:00Z,2023-08-06,7.086
2023-08-07T03:00:00Z,100,76.4,18.9,2023-08-06T23:00:00Z,2023-08-06,7.0336
2023-08-07T04:00:00Z,99.934,77,18.6,2023-08-07T00:00:00Z,2023-08-07,6.882089200000001
2023-08-07T05:00:00Z,100,76.834,18.9,2023-08-07T01:00:00Z,2023-08-07,7.0336
2023-08-07T06:00:00Z,100,76.034,19.2,2023-08-07T02:00:00Z,2023-08-07,7.190800000000001
2023-08-07T07:00:00Z,100,75.2,16.9,2023-08-07T03:00:00Z,2023-08-07,5.9856
2023-08-07T08:00:00Z,100,73.8,9.5,2023-08-07T04:00:00Z,2023-08-07,2.1080000000000005
2023-08-07T09:00:00Z,100,73.867,5.7,2023-08-07T05:00:00Z,2023-08-07,0.11680000000000135
2023-08-07T10:00:00Z,100,73.834,4.3,2023-08-07T06:00:00Z,2023-08-07,-0.6167999999999996
2023-08-07T11:00:00Z,100,74.334,3.8,2023-08-07T07:00:00Z,2023-08-07,-0.8787999999999991
2023-08-07T12:00:00Z,100,75.333,6.2,2023-08-07T08:00:00Z,2023-08-07,0.3788000000000009
2023-08-07T13:00:00Z,100,76.534,9.5,2023-08-07T09:00:00Z,2023-08-07,2.1080000000000005
2023-08-07T14:00:00Z,100,77.533,9.1,2023-08-07T10:00:00Z,2023-08-07,1.8984000000000005
2023-08-07T15:00:00Z,100,78.767,8.4,2023-08-07T11:00:00Z,2023-08-07,1.531600000000001
2023-08-07T16:00:00Z,100,79.034,8.8,2023-08-07T12:00:00Z,2023-08-07,1.741200000000001
2023-08-07T17:00:00Z,100,81.333,8.4,2023-08-07T13:00:00Z,2023-08-07,1.531600000000001
2023-08-07T18:00:00Z,100,82.567,10.1,2023-08-07T14:00:00Z,2023-08-07,2.4224000000000006
2023-08-07T19:00:00Z,100,83.333,13.1,2023-08-07T15:00:00Z,2023-08-07,3.9944000000000006
2023-08-07T20:00:00Z,100,83.3,15.2,2023-08-07T16:00:00Z,2023-08-07,5.094800000000001
2023-08-07T21:00:00Z,100,82.133,15.5,2023-08-07T17:00:00Z,2023-08-07,5.252000000000001
2023-08-07T22:00:00Z,100,81,15.3,2023-08-07T18:00:00Z,2023-08-07,5.1472000000000016
2023-08-07T23:00:00Z,100,78.466,8.3,2023-08-07T19:00:00Z,2023-08-07,1.4792000000000014
2023-08-08T00:00:00Z,100,74.733,1.7,2023-08-07T20:00:00Z,2023-08-07,-1.9791999999999987
2023-08-08T01:00:00Z,100,75.666,3.6,2023-08-07T21:00:00Z,2023-08-07,-0.9835999999999991
2023-08-08T02:00:00Z,100,75.934,3.2,2023-08-07T22:00:00Z,2023-08-07,-1.1931999999999992
2023-08-08T03:00:00Z,100,75.067,1.8,2023-08-07T23:00:00Z,2023-08-07,-1.9267999999999992
2023-08-08T04:00:00Z,100,73.7,1.9,2023-08-08T00:00:00Z,2023-08-08,-1.8743999999999996
2023-08-08T05:00:00Z,100,73,1.8,2023-08-08T01:00:00Z,2023-08-08,-1.9267999999999992
2023-08-08T06:00:00Z,100,73,1.7,2023-08-08T02:00:00Z,2023-08-08,-1.9791999999999987
2023-08-08T07:00:00Z,100,73,1.8,2023-08-08T03:00:00Z,2023-08-08,-1.9267999999999992
2023-08-08T08:00:00Z,100,73.533,1.9,2023-08-08T04:00:00Z,2023-08-08,-1.8743999999999996
2023-08-08T09:00:00Z,100,73.534,2,2023-08-08T05:00:00Z,2023-08-08,-1.8219999999999992
2023-08-08T10:00:00Z,100,73.8,2.2,2023-08-08T06:00:00Z,2023-08-08,-1.7171999999999992
2023-08-08T11:00:00Z,100,74,2.4,2023-08-08T07:00:00Z,2023-08-08,-1.6123999999999992
2023-08-08T12:00:00Z,100,74.566,1.6,2023-08-08T08:00:00Z,2023-08-08,-2.031599999999999
2023-08-08T13:00:00Z,100,73.933,0.8,2023-08-08T09:00:00Z,2023-08-08,-2.450799999999999
2023-08-08T14:00:00Z,100,75.966,0.6,2023-08-08T10:00:00Z,2023-08-08,-2.5555999999999983
2023-08-08T15:00:00Z,86.867,80.367,0.7,2023-08-08T11:00:00Z,2023-08-08,-1.3711354
2023-08-08T16:00:00Z,83,79.367,0.8,2023-08-08T12:00:00Z,2023-08-08,-0.9854000000000003
2023-08-08T17:00:00Z,91.2,78.267,0.7,2023-08-08T13:00:00Z,2023-08-08,-1.7446400000000004
2023-08-08T18:00:00Z,83.834,77.867,1,2023-08-08T14:00:00Z,2023-08-08,-0.9524908000000005
2023-08-08T19:00:00Z,85.7,76.333,1.7,2023-08-08T15:00:00Z,2023-08-08,-0.7465399999999995
2023-08-08T20:00:00Z,96.2,74.367,1.8,2023-08-08T16:00:00Z,2023-08-08,-1.5992400000000009
2023-08-08T21:00:00Z,100,72.7,0.8,2023-08-08T17:00:00Z,2023-08-08,-2.450799999999999
2023-08-08T22:00:00Z,100,72,2.9,2023-08-08T18:00:00Z,2023-08-08,-1.3503999999999987
2023-08-08T23:00:00Z,100,72,7.4,2023-08-08T19:00:00Z,2023-08-08,1.007600000000001
2023-08-09T00:00:00Z,99.733,71.466,7.4,2023-08-08T20:00:00Z,2023-08-08,1.0306153999999994
2023-08-09T01:00:00Z,99.566,71.867,6.9,2023-08-08T21:00:00Z,2023-08-08,0.7830108000000013
2023-08-09T02:00:00Z,100,71,6.9,2023-08-08T22:00:00Z,2023-08-08,0.7456000000000014
2023-08-09T03:00:00Z,100,71,6.6,2023-08-08T23:00:00Z,2023-08-08,0.5884000000000009
2023-08-09T04:00:00Z,100,70.8,6.8,2023-08-09T00:00:00Z,2023-08-09,0.6932000000000009
2023-08-09T05:00:00Z,100,70.3,7.3,2023-08-09T01:00:00Z,2023-08-09,0.9552000000000014
2023-08-09T06:00:00Z,100,69.966,7.6,2023-08-09T02:00:00Z,2023-08-09,1.112400000000001
2023-08-09T07:00:00Z,100,70.067,7.5,2023-08-09T03:00:00Z,2023-08-09,1.0600000000000005
2023-08-09T08:00:00Z,100,70,7.6,2023-08-09T04:00:00Z,2023-08-09,1.112400000000001
2023-08-09T09:00:00Z,100,69.4,7.7,2023-08-09T05:00:00Z,2023-08-09,1.1648000000000014
2023-08-09T10:00:00Z,100,69,7.8,2023-08-09T06:00:00Z,2023-08-09,1.217200000000001
2023-08-09T11:00:00Z,99.034,69.567,7.8,2023-08-09T07:00:00Z,2023-08-09,1.3004691999999993
2023-08-09T12:00:00Z,87.1,71.9,7.8,2023-08-09T08:00:00Z,2023-08-09,2.329180000000001
2023-08-09T13:00:00Z,67.3,78.8,7.5,2023-08-09T09:00:00Z,2023-08-09,3.87874
2023-08-09T14:00:00Z,42.834,88.834,7.5,2023-08-09T10:00:00Z,2023-08-09,5.987709199999999
2023-08-09T15:00:00Z,39.567,88.867,9.9,2023-08-09T11:00:00Z,2023-08-09,7.526924600000001
2023-08-09T16:00:00Z,38.4,89.267,10.3,2023-08-09T12:00:00Z,2023-08-09,7.8371200000000005
2023-08-09T17:00:00Z,37.367,90.233,11.5,2023-08-09T13:00:00Z,2023-08-09,8.5549646
2023-08-09T18:00:00Z,36.966,89.5,10.9,2023-08-09T14:00:00Z,2023-08-09,8.275130800000001
2023-08-09T19:00:00Z,38.434,88.034,10.3,2023-08-09T15:00:00Z,2023-08-09,7.834189200000001
2023-08-09T20:00:00Z,47.767,84.7,10.1,2023-08-09T16:00:00Z,2023-08-09,6.9248845999999995
2023-08-09T21:00:00Z,78,80.267,9.8,2023-08-09T17:00:00Z,2023-08-09,4.1616
2023-08-09T22:00:00Z,75.1,79.3,7.6,2023-08-09T18:00:00Z,2023-08-09,3.2587800000000007
2023-08-09T23:00:00Z,67.867,78.1,6.7,2023-08-09T19:00:00Z,2023-08-09,3.4106646
2023-08-10T00:00:00Z,71.8,75.767,7.1,2023-08-09T20:00:00Z,2023-08-09,3.281240000000001
2023-08-10T01:00:00Z,81.733,73.966,7.1,2023-08-09T21:00:00Z,2023-08-09,2.4250154
2023-08-10T02:00:00Z,94.834,72.5,7,2023-08-09T22:00:00Z,2023-08-09,1.2433091999999997
2023-08-10T03:00:00Z,100,70.533,7.1,2023-08-09T23:00:00Z,2023-08-09,0.8504000000000005
2023-08-10T04:00:00Z,100,68.966,7.3,2023-08-10T00:00:00Z,2023-08-10,0.9552000000000014
2023-08-10T05:00:00Z,100,68.233,7.3,2023-08-10T01:00:00Z,2023-08-10,0.9552000000000014
2023-08-10T06:00:00Z,100,67.767,7.5,2023-08-10T02:00:00Z,2023-08-10,1.0600000000000005
2023-08-10T07:00:00Z,100,67.733,7.4,2023-08-10T03:00:00Z,2023-08-10,1.007600000000001
2023-08-10T08:00:00Z,100,67.9,7.3,2023-08-10T04:00:00Z,2023-08-10,0.9552000000000014
2023-08-10T09:00:00Z,100,68,7.2,2023-08-10T05:00:00Z,2023-08-10,0.9028000000000009
2023-08-10T10:00:00Z,100,67.966,7.1,2023-08-10T06:00:00Z,2023-08-10,0.8504000000000005
2023-08-10T11:00:00Z,100,68.466,6.8,2023-08-10T07:00:00Z,2023-08-10,0.6932000000000009
2023-08-10T12:00:00Z,100,69.567,7.6,2023-08-10T08:00:00Z,2023-08-10,1.112400000000001
2023-08-10T13:00:00Z,100,71.166,8.5,2023-08-10T09:00:00Z,2023-08-10,1.5840000000000014
2023-08-10T14:00:00Z,100,73.034,8.9,2023-08-10T10:00:00Z,2023-08-10,1.7936000000000014
2023-08-10T15:00:00Z,100,74.733,10.4,2023-08-10T11:00:00Z,2023-08-10,2.579600000000001
2023-08-10T16:00:00Z,100,75.534,11.6,2023-08-10T12:00:00Z,2023-08-10,3.208400000000001
2023-08-10T17:00:00Z,100,77,12.4,2023-08-10T13:00:00Z,2023-08-10,3.627600000000001
2023-08-10T18:00:00Z,100,75.767,12.2,2023-08-10T14:00:00Z,2023-08-10,3.522800000000001
2023-08-10T19:00:00Z,100,75,11.3,2023-08-10T15:00:00Z,2023-08-10,3.0512000000000015
2023-08-10T20:00:00Z,100,75,11.2,2023-08-10T16:00:00Z,2023-08-10,2.998800000000001
2023-08-10T21:00:00Z,100,74.5,11.6,2023-08-10T17:00:00Z,2023-08-10,3.208400000000001
2023-08-10T22:00:00Z,100,75.5,11.5,2023-08-10T18:00:00Z,2023-08-10,3.1560000000000006
2023-08-10T23:00:00Z,100,75.367,12.5,2023-08-10T19:00:00Z,2023-08-10,3.6800000000000015
2023-08-11T00:00:00Z,100,74.534,13.2,2023-08-10T20:00:00Z,2023-08-10,4.046800000000001
2023-08-11T01:00:00Z,100,72.967,13.2,2023-08-10T21:00:00Z,2023-08-10,4.046800000000001
2023-08-11T02:00:00Z,100,72.367,12.1,2023-08-10T22:00:00Z,2023-08-10,3.4704000000000006
2023-08-11T03:00:00Z,100,72,10.7,2023-08-10T23:00:00Z,2023-08-10,2.7368000000000006
2023-08-11T04:00:00Z,100,71.133,10.5,2023-08-11T00:00:00Z,2023-08-11,2.6320000000000014
2023-08-11T05:00:00Z,100,70.034,9.8,2023-08-11T01:00:00Z,2023-08-11,2.265200000000001
2023-08-11T06:00:00Z,100,69.1,10.2,2023-08-11T02:00:00Z,2023-08-11,2.474800000000001
2023-08-11T07:00:00Z,100,68.233,10.2,2023-08-11T03:00:00Z,2023-08-11,2.474800000000001
2023-08-11T08:00:00Z,100,68.233,10.5,2023-08-11T04:00:00Z,2023-08-11,2.6320000000000014
2023-08-11T09:00:00Z,100,66.434,10.2,2023-08-11T05:00:00Z,2023-08-11,2.474800000000001
2023-08-11T10:00:00Z,100,68.066,12,2023-08-11T06:00:00Z,2023-08-11,3.418000000000001
2023-08-11T11:00:00Z,100,70.233,14.3,2023-08-11T07:00:00Z,2023-08-11,4.6232000000000015
2023-08-11T12:00:00Z,100,71.8,14.4,2023-08-11T08:00:00Z,2023-08-11,4.675600000000001
2023-08-11T13:00:00Z,98.8,75.233,15,2023-08-11T09:00:00Z,2023-08-11,5.09344
2023-08-11T14:00:00Z,88.367,77.566,13.2,2023-08-11T10:00:00Z,2023-08-11,5.0495646
2023-08-11T15:00:00Z,67.333,82.267,12.2,2023-08-11T11:00:00Z,2023-08-11,6.338695400000001
2023-08-11T16:00:00Z,52.233,84.934,9.7,2023-08-11T12:00:00Z,2023-08-11,6.3303154
2023-08-11T17:00:00Z,49.133,84.867,8.4,2023-08-11T13:00:00Z,2023-08-11,5.9163354
2023-08-11T18:00:00Z,45.633,84.767,6.6,2023-08-11T14:00:00Z,2023-08-11,5.274835400000001
2023-08-11T19:00:00Z,44.166,84.233,5.7,2023-08-11T15:00:00Z,2023-08-11,4.9296908
2023-08-11T20:00:00Z,46.034,82.834,5.4,2023-08-11T16:00:00Z,2023-08-11,4.6114692
2023-08-11T21:00:00Z,45.7,82.233,5,2023-08-11T17:00:00Z,2023-08-11,4.43066
2023-08-11T22:00:00Z,45.666,81.934,5,2023-08-11T18:00:00Z,2023-08-11,4.433590800000001
2023-08-11T23:00:00Z,65.9,77.5,5.1,2023-08-11T19:00:00Z,2023-08-11,2.7418199999999993
2023-08-12T00:00:00Z,92.9,72.834,6.1,2023-08-11T20:00:00Z,2023-08-11,0.9384200000000007
2023-08-12T01:00:00Z,100,70.633,6.6,2023-08-11T21:00:00Z,2023-08-11,0.5884000000000009
2023-08-12T02:00:00Z,100,68.733,6.9,2023-08-11T22:00:00Z,2023-08-11,0.7456000000000014
2023-08-12T03:00:00Z,100,69,6.9,2023-08-11T23:00:00Z,2023-08-11,0.7456000000000014
2023-08-12T04:00:00Z,100,68.4,6.7,2023-08-12T00:00:00Z,2023-08-12,0.6408000000000005
2023-08-12T05:00:00Z,100,67.367,7,2023-08-12T01:00:00Z,2023-08-12,0.7980000000000009
2023-08-12T06:00:00Z,100,66.666,6.4,2023-08-12T02:00:00Z,2023-08-12,0.4836000000000009
2023-08-12T07:00:00Z,100,66.034,5.8,2023-08-12T03:00:00Z,2023-08-12,0.1692000000000009
2023-08-12T08:00:00Z,100,65.3,5.1,2023-08-12T04:00:00Z,2023-08-12,-0.19759999999999955
2023-08-12T09:00:00Z,100,64.034,4.7,2023-08-12T05:00:00Z,2023-08-12,-0.40719999999999956
2023-08-12T10:00:00Z,100,64.1,4.5,2023-08-12T06:00:00Z,2023-08-12,-0.5119999999999987
2023-08-12T11:00:00Z,100,65.5,4.4,2023-08-12T07:00:00Z,2023-08-12,-0.5643999999999991
2023-08-12T12:00:00Z,100,67.966,4.2,2023-08-12T08:00:00Z,2023-08-12,-0.6691999999999991
2023-08-12T13:00:00Z,100,70.3,4.5,2023-08-12T09:00:00Z,2023-08-12,-0.5119999999999987
2023-08-12T14:00:00Z,84.934,77.567,5.6,2023-08-12T10:00:00Z,2023-08-12,1.3630892000000001
2023-08-12T15:00:00Z,78.834,80.6,7.1,2023-08-12T11:00:00Z,2023-08-12,2.6749091999999997
2023-08-12T16:00:00Z,86.267,80.3,7.8,2023-08-12T12:00:00Z,2023-08-12,2.400984600000001
2023-08-12T17:00:00Z,81.133,82.7,8.3,2023-08-12T13:00:00Z,2023-08-12,3.105535400000001
2023-08-12T18:00:00Z,66.334,86.8,10.1,2023-08-12T14:00:00Z,2023-08-12,5.3244092
2023-08-12T19:00:00Z,61.034,88,11.5,2023-08-12T15:00:00Z,2023-08-12,6.5148692
2023-08-12T20:00:00Z,58.367,87.8,9.6,2023-08-12T16:00:00Z,2023-08-12,5.7491646
2023-08-12T21:00:00Z,62,86.2,9.2,2023-08-12T17:00:00Z,2023-08-12,5.2264
2023-08-12T22:00:00Z,67.133,85.3,8.1,2023-08-12T18:00:00Z,2023-08-12,4.2075354
2023-08-12T23:00:00Z,60.966,82.8,4.8,2023-08-12T19:00:00Z,2023-08-12,3.0099308000000002
2023-08-13T00:00:00Z,88.5,77.966,4,2023-08-12T20:00:00Z,2023-08-12,0.21729999999999983
2023-08-13T01:00:00Z,100,74.7,3.4,2023-08-12T21:00:00Z,2023-08-12,-1.0883999999999991
2023-08-13T02:00:00Z,100,73.1,2.5,2023-08-12T22:00:00Z,2023-08-12,-1.5599999999999987
2023-08-13T03:00:00Z,100,72.7,2.7,2023-08-12T23:00:00Z,2023-08-12,-1.4551999999999996
2023-08-13T04:00:00Z,100,72.8,2.9,2023-08-13T00:00:00Z,2023-08-13,-1.3503999999999987
2023-08-13T05:00:00Z,100,72.6,2.9,2023-08-13T01:00:00Z,2023-08-13,-1.3503999999999987
2023-08-13T06:00:00Z,100,72.334,2.9,2023-08-13T02:00:00Z,2023-08-13,-1.3503999999999987
2023-08-13T07:00:00Z,100,71.6,3.1,2023-08-13T03:00:00Z,2023-08-13,-1.2455999999999996
2023-08-13T08:00:00Z,100,70.867,3.1,2023-08-13T04:00:00Z,2023-08-13,-1.2455999999999996
2023-08-13T09:00:00Z,100,69.934,2.9,2023-08-13T05:00:00Z,2023-08-13,-1.3503999999999987
2023-08-13T10:00:00Z,100,69.466,2.1,2023-08-13T06:00:00Z,2023-08-13,-1.7695999999999987
2023-08-13T11:00:00Z,100,70.367,1.7,2023-08-13T07:00:00Z,2023-08-13,-1.9791999999999987
2023-08-13T12:00:00Z,100,71.566,2.3,2023-08-13T08:00:00Z,2023-08-13,-1.6647999999999996
2023-08-13T13:00:00Z,94.466,78.3,4.7,2023-08-13T09:00:00Z,2023-08-13,0.06983080000000008
2023-08-13T14:00:00Z,80,82.034,4.4,2023-08-13T10:00:00Z,2023-08-13,1.1596000000000002
2023-08-13T15:00:00Z,64.2,86.6,3.8,2023-08-13T11:00:00Z,2023-08-13,2.20716
2023-08-13T16:00:00Z,50.067,89.534,3.3,2023-08-13T12:00:00Z,2023-08-13,3.1634246000000004
2023-08-13T17:00:00Z,47.934,89.2,3.3,2023-08-13T13:00:00Z,2023-08-13,3.3472892
2023-08-13T18:00:00Z,44.666,89.466,3,2023-08-13T14:00:00Z,2023-08-13,3.4717908000000004
2023-08-13T19:00:00Z,50.6,85.933,3.6,2023-08-13T15:00:00Z,2023-08-13,3.27468
2023-08-13T20:00:00Z,49.1,85.067,2.9,2023-08-13T16:00:00Z,2023-08-13,3.0371799999999998
2023-08-13T21:00:00Z,47.166,84.5,2.4,2023-08-13T17:00:00Z,2023-08-13,2.9418908000000004
2023-08-13T22:00:00Z,46.1,83.767,1.9,2023-08-13T18:00:00Z,2023-08-13,2.77178
2023-08-13T23:00:00Z,52.367,81.267,1.6,2023-08-13T19:00:00Z,2023-08-13,2.0743646
2023-08-14T00:00:00Z,85.2,75.733,1.8,2023-08-13T20:00:00Z,2023-08-13,-0.6510400000000001
2023-08-14T01:00:00Z,99.6,72.233,1.8,2023-08-13T21:00:00Z,2023-08-13,-1.892319999999999
2023-08-14T02:00:00Z,100,71.367,1.7,2023-08-13T22:00:00Z,2023-08-13,-1.9791999999999987
2023-08-14T03:00:00Z,100,69.666,2.1,2023-08-13T23:00:00Z,2023-08-13,-1.7695999999999987
2023-08-14T04:00:00Z,100,70.5,2.4,2023-08-14T00:00:00Z,2023-08-14,-1.6123999999999992
2023-08-14T05:00:00Z,100,69.2,2.5,2023-08-14T01:00:00Z,2023-08-14,-1.5599999999999987
2023-08-14T06:00:00Z,100,69.034,2.6,2023-08-14T02:00:00Z,2023-08-14,-1.5075999999999992
2023-08-14T07:00:00Z,100,68.633,2.7,2023-08-14T03:00:00Z,2023-08-14,-1.4551999999999996
2023-08-14T08:00:00Z,100,68.067,2.8,2023-08-14T04:00:00Z,2023-08-14,-1.4027999999999992
2023-08-14T09:00:00Z,100,68.566,2.9,2023-08-14T05:00:00Z,2023-08-14,-1.3503999999999987
2023-08-14T10:00:00Z,100,68.667,2.7,2023-08-14T06:00:00Z,2023-08-14,-1.4551999999999996
2023-08-14T11:00:00Z,100,68.767,2.5,2023-08-14T07:00:00Z,2023-08-14,-1.5599999999999987
