time_stamp,humidity,temperature,pressure,pm2.5_alt,pm1.0_atm,pm10.0_atm,local_datetime,Date
2023-10-04T16:00:00Z,NA,NA,NA,24.1,22.8575,42.658,2023-10-04T12:00:00Z,2023-10-04
2023-10-04T09:00:00Z,NA,NA,NA,22,21.736,40.3695,2023-10-04T05:00:00Z,2023-10-04
2023-10-04T15:00:00Z,NA,NA,NA,25.3,23.754,45.015,2023-10-04T11:00:00Z,2023-10-04
2023-10-04T04:00:00Z,NA,NA,NA,14.4,15.3295,25.947,2023-10-04T00:00:00Z,2023-10-04
2023-10-04T01:00:00Z,NA,NA,NA,18.4,19.3425,34.562,2023-10-03T21:00:00Z,2023-10-03
2023-10-04T21:00:00Z,NA,NA,NA,9.5,10.0455,16.839,2023-10-04T17:00:00Z,2023-10-04
2023-10-04T23:00:00Z,NA,NA,NA,14.8,15.5675,26.7775,2023-10-04T19:00:00Z,2023-10-04
2023-10-04T22:00:00Z,NA,NA,NA,14.2,15.106,25.4405,2023-10-04T18:00:00Z,2023-10-04
2023-10-04T07:00:00Z,NA,NA,NA,18,18.9645,33.0345,2023-10-04T03:00:00Z,2023-10-04
2023-10-04T11:00:00Z,NA,NA,NA,23.1,22.4715,42.537,2023-10-04T07:00:00Z,2023-10-04
2023-10-04T18:00:00Z,NA,NA,NA,8.8,9.5015,15.1525,2023-10-04T14:00:00Z,2023-10-04
2023-09-27T11:00:00Z,42.567,-228,609.892,4.6,3.9965,7.639,2023-09-27T07:00:00Z,2023-09-27
2023-09-27T10:00:00Z,43.8,-228,610.14,4.4,3.8625,7.3335,2023-09-27T06:00:00Z,2023-09-27
2023-09-27T08:00:00Z,43.7,-228,609.866,4.8,4.3165,8.117,2023-09-27T04:00:00Z,2023-09-27
2023-09-27T12:00:00Z,39.9,-228,609.221,5.5,5.0255,9.349,2023-09-27T08:00:00Z,2023-09-27
2023-09-27T19:00:00Z,34.166,-228,608.62,5.5,4.8645,9.4325,2023-09-27T15:00:00Z,2023-09-27
2023-09-27T06:00:00Z,46.733,-228,609.929,6.6,6.255,11.33,2023-09-27T02:00:00Z,2023-09-27
2023-09-27T07:00:00Z,44.3,-228,609.92,5.4,5.0015,8.9135,2023-09-27T03:00:00Z,2023-09-27
2023-09-27T14:00:00Z,35.267,-228,608.679,5.9,5.2465,9.954,2023-09-27T10:00:00Z,2023-09-27
2023-09-27T23:00:00Z,34.133,-228,608.82,6.5,5.755,11.3295,2023-09-27T19:00:00Z,2023-09-27
2023-09-27T20:00:00Z,35.334,-228,608.721,5.8,5.0945,9.903,2023-09-27T16:00:00Z,2023-09-27
2023-09-27T03:00:00Z,47.233,-228,609.631,9.4,9.017,16.1545,2023-09-26T23:00:00Z,2023-09-26
2023-09-27T17:00:00Z,33.733,-228,608.461,6.2,5.6445,10.4575,2023-09-27T13:00:00Z,2023-09-27
2023-09-27T09:00:00Z,43.133,-228,610.059,4.4,3.7875,7.1525,2023-09-27T05:00:00Z,2023-09-27
2023-09-27T13:00:00Z,37.633,-228,608.874,5.7,5.0945,9.75,2023-09-27T09:00:00Z,2023-09-27
2023-09-27T22:00:00Z,31.933,-228,608.708,5.9,5.0975,10.0905,2023-09-27T18:00:00Z,2023-09-27
2023-09-27T00:00:00Z,45,-228,609.423,11.4,10.82,20.246,2023-09-26T20:00:00Z,2023-09-26
2023-09-27T15:00:00Z,33.2,-228,608.628,6.2,5.697,10.5905,2023-09-27T11:00:00Z,2023-09-27
2023-09-27T21:00:00Z,31.4,-228,608.69,5.7,4.84,9.732,2023-09-27T17:00:00Z,2023-09-27
2023-09-27T04:00:00Z,47.7,-228,609.689,9.1,8.8015,15.9245,2023-09-27T00:00:00Z,2023-09-27
2023-09-27T02:00:00Z,46.267,-228,609.569,10,9.6915,17.5765,2023-09-26T22:00:00Z,2023-09-26
2023-09-27T16:00:00Z,33.633,-228,608.569,6.2,5.59,10.316,2023-09-27T12:00:00Z,2023-09-27
2023-09-27T05:00:00Z,48.467,-228,609.869,8.6,8.1585,14.877,2023-09-27T01:00:00Z,2023-09-27
2023-09-27T18:00:00Z,32.467,-228,608.442,5.5,4.786,9.091,2023-09-27T14:00:00Z,2023-09-27
2023-09-27T01:00:00Z,45.4,-228,609.5,11.3,10.757,19.859,2023-09-26T21:00:00Z,2023-09-26
2023-09-25T18:00:00Z,52,-228,609.514,9.6,8.1395,16.994,2023-09-25T14:00:00Z,2023-09-25
